source	target	mor
NR2F2	INS	1
E2F3	CCNB1	1
E2F4	CCNB1	1
TP53	SERPINF1	1
TP73	SERPINF1	1
TP63	SERPINF1	1
USF2	AVP	1
USF2	QRFP	1
REST	BRINP1	-1
REST	NTRK3	-1
RELA	REN	1
ETV5	ICAM1	1
TP53	PRIMA1	1
POU5F1	NANOG	1
NANOG	POU5F1	1
SOX2	NANOG	1
NR0B2	TIMP1	-1
NR1H4	TIMP1	-1
SP1	CYP2F1	1
SP3	CYP2F1	1
HR	ICAM1	1
CEBPG	AVP	1
NEUROD1	INS-IGF2	1
PDX1	INS-IGF2	1
TCF3	INS-IGF2	1
DNMT1	INS	1
SMAD7	SMURF2	1
ESR2	INSR	-1
SOX15	HRC	1
SOX2	HRC	1
TFAP2A	PIGR	1
USF2	PIGR	1
TFAP2A	MYH13	1
E2F1	PTGS2	1
YY1	ERBB2	1
NFE2L2	FGF1	1
NFE2L2	NGF	1
JARID2	RB1	1
ASCL1	TPH1	-1
HES1	TPH1	1
STAT3	PTPN13	1
STAT3	PTPN6	-1
DNMT1	PTPN6	1
SPI1	PTPN6	1
SP1	RASSF1	1
SMARCA1	MYOG	1
PBX1	MYOG	1
TP53	BUB1B	1
NCOR2	EBP	1
NCOR2	NFE2L2	1
NCOR2	RHBDF2	1
HES1	CDKN1B	-1
KAT7	CCND1	1
TAF1	FOS	1
STAT1	SLURP1	1
ZNF384	EFNB2	1
TBP	TRRAP	1
ESR1	GSTK1	1
ESR1	GSTP1	1
ESR1	HPGDS	1
CEBPB	IFNA1	1
ESRRA	SULT2A1	1
PAX3	CD3E	1
NR0B1	MC2R	-1
DNMT1	MC2R	1
SSRP1	NFKBIA	1
TGFB1I1	VIM	1
JUN	ABCC1	1
SREBF1	IRS2	-1
TBX6	CD44	1
XBP1	DNAJB9	1
SP4	VEGFA	1
PDX1	MTOR	1
HOXB8	MYLK	-1
HOXA10	MYLK	1
PPARG	SLC2A2	1
SP1	ERVW-1	1
MECOM	GATA2	1
SP1	PTHLH	1
RB1	SP1	1
SP1	RB1	1
MYB	MYC	1
APEX1	HAP1	1
APEX1	MNT	1
MNT	HAP1	1
APEX1	GAL	1
DBP	ALB	1
NFE2L2	GSS	1
SP1	ST3GAL5	1
TFAP2A	ST3GAL5	1
TFAP2A	POMGNT2	1
MEF2A	SMYD1	1
MEF2C	SMYD1	1
ESR1	DLC1	1
BCL6	CD22	1
BCL6	CD79A	1
BCL6	MME	1
BCL6	MS4A1	1
SPI1	BCL6	-1
BCL6	SPI1	1
ESR1	DCT	1
CREB1	FKTN	1
MZF1	MUC1	1
YBX3	MUC1	1
VSX2	NES	-1
ETS1	LMO2	1
SREBF1	HPGD	1
ESX1	KRAS	-1
NFAT5	ENPP2	1
NFATC2	ENPP2	1
SPZ1	PCNA	1
TRERF1	CDKN1A	1
TRERF1	CDKN1B	1
YY1	HSPA5	1
KAT7	HSPA5	1
TP53	MCM7	-1
HMGA1	CD44	1
CEBPD	EGF	1
MESP2	LFNG	1
HIF1A	ITGAM	1
SP1	TGFBR1	1
TFAP2A	TGFBR1	1
TFAP2A	TGFBR2	1
NR1H4	SQSTM1	1
SP1	SLC15A1	1
JUN	CSN1S1	1
NEUROD1	SST	-1
NEUROD1	GCG	1
HIF1A	PCK1	1
SP1	MEFV	1
PPARG	FN1	-1
CREB1	FN1	1
EGR1	LTB	1
KLF3	LTB	1
PAX3	LTB	1
SP1	LTB	1
PHF5A	MYH6	1
SMAD1	MYH6	1
HOXA3	MMP14	1
PPARG	PC	1
RXRA	PC	1
KLF6	DLK1	-1
SRF	CSRP1	1
TCF21	AR	1
HNF4A	CYP2C9	1
SREBF1	SLC2A2	1
CEBPA	ADIPOQ	1
CEBPD	ADIPOQ	1
ZFPM1	FOXN1	1
ZFPM1	NELFE	1
RELA	CD8A	1
CEBPB	ARG1	1
HIF1A	ABCA1	1
SP3	ABCA1	-1
MYBL2	CCND1	1
SP1	CCNA1	1
MYBL2	SAR1B	1
SP1	MYBL2	1
MYBL2	SP1	1
SP1	MYB	1
MYB	SP1	1
MYBL2	CDK2	1
MYB	CCND1	1
AR	SMARCC1	1
SMARCC1	AR	1
NCOA1	KLK3	1
NCOA1	SMARCC1	1
SMARCC1	KLK3	1
ELF4	MORF4L1	1
CEBPA	FCAR	1
TP53	PI3	1
HOXA9	CDH5	1
HOXA9	KDR	1
HNF4A	APOA4	1
NR1H2	PTBP1	1
NKX2-1	TSHR	1
PAX8	TSHR	-1
TFAP4	OGG1	1
PAX4	ARX	-1
ARX	PAX4	-1
MEF2A	AVP	1
MEF2A	CKM	1
NFATC1	CKM	1
STAT1	CEBPD	1
VHL	HIF1A	-1
HIF1A	VHL	1
SKIL	MYC	-1
AHR	CA3	-1
HNF4A	CYP2C8	1
NR1I2	CYP2C8	1
NR3C1	CYP2C8	1
ESR1	TH	1
ESR2	TH	1
XBP1	PTH	1
E2F6	TEX12	1
SPI1	GRAP2	1
SPIB	GRAP2	1
PPARA	FABP6	1
PPARD	FABP6	1
KLF7	NTRK1	1
ZNF354C	NTRK1	1
RELA	IKBKE	1
ESR1	S1PR1	1
GTF2I	KDR	1
ARID5A	ESR1	1
ARID5A	SRSF2	1
PBX1	TLX1	1
STAT5B	PAX5	1
NR3C1	IL7R	1
GFI1	CYP27B1	-1
ESR2	CCNE1	-1
ETS1	MMP9	1
KDM5A	RBP2	1
TP53	NPM1	1
TP53	NR1D1	1
NR1H2	KAT2A	1
POU2F1	CDX4	1
KLF10	CCN2	1
PPARA	NOS2	-1
MEF2A	GRIN1	1
TFAP2A	GRIN1	1
NR4A1	IGF1	1
MEF2C	FSD1	1
MYOD1	FSD1	1
YY1	ATP2C1	1
SP1	ATP2C1	1
CEBPB	CD200	1
TFAP2A	IGFBP5	1
TP53	COL18A1	1
TP53	MAP4K4	1
AHR	UGT1A1	1
PITX1	KRAS	1
JUN	PTK2	1
MITF	SERPINE1	1
MITF	INHBA	1
EGR1	INHBA	1
WT1	SLC5A5	1
HNF1A	ACAT2	1
STAT5A	PRF1	1
CREB1	MUSK	-1
MYOD1	MUSK	1
RELA	HLA-DRB1	1
RELA	EGF	1
KLF7	CDKN1B	1
E2F1	WNT4	1
MYC	WNT4	1
YY1	RB1	1
TP53	PLK4	-1
CREB1	PLK4	-1
SP1	PLK4	-1
TP53	CREB1	1
CREB1	TP53	1
AR	FCER1G	1
GATA1	FCER1G	1
HNF4A	PDK4	1
CRX	ABCA4	1
CRX	GUCY2D	1
STAT6	IL10	-1
POU4F1	PRPH2	1
UBTF	MMP3	1
ETS2	IFNA1	1
FLI1	HGF	1
HESX1	DHX9	1
HOPX	DHX9	1
HOPX	NPPA	1
HOPX	NPPB	1
FOS	RAB11A	1
NR1H4	PPARG	1
NR1H4	SREBF1	-1
NFATC2	RCAN1	1
EGR1	SLC9A2	1
ZNF354C	SLC9A2	1
PAX6	BTC	1
LEF1	MYCBP	1
MYC	MYCBP	1
SSRP1	IL6	1
GTF2IRD1	ABCB1	1
SOX17	DMRT1	1
SOX5	DMRT1	-1
ZBTB7B	UGDH	1
FOXH1	MIXL1	1
GATA4	COL1A2	1
MITF	HIF1A	1
JDP2	SRC	1
TP73	CDKN1C	1
VDR	CAMP	1
HNF1B	KRT18	1
CEBPA	NF1	1
ETS2	NF1	1
RUNX1	NF1	-1
RELA	KLF2	1
FOSL1	GCLC	-1
NCOA1	FLII	1
NCOA2	FLII	1
NCOA3	FLII	1
TFCP2	PIAS1	1
KAT5	OGA	1
MYC	OGA	1
MYC	TFAM	1
HIF1A	CCND1	1
CREB1	IL2RA	1
EMX2	PCNA	-1
ELF1	LMO2	1
TFE3	CDH1	1
TFEB	CDH1	1
IRF3	TNFSF10	1
ERF	ARAF	1
MYC	STAT3	1
STAT3	MYC	1
DDIT3	HLA-DRB1	1
ETS1	STAT1	1
LHX4	GH1	1
FOS	CRY1	1
JUN	CD9	1
MITF	BRAF	1
CDX2	INS	1
ELF1	CD1D	1
SPI1	CD1D	1
SPI1	UGDH	1
STAT6	CXCL8	1
NR5A1	INSL3	1
NR1I3	ABCB1	1
DDIT3	ERVW-1	1
ATF4	ERVW-1	1
KLF5	DCN	1
KLF5	GADD45G	1
KLF5	MAP3K14	1
SKIL	DCN	1
SKIL	GADD45G	1
SKIL	MAP3K14	1
ZFPM2	DCN	1
ZFPM2	GADD45G	1
ZFPM2	MAP3K14	1
CREB1	ADCYAP1	1
USF1	ADCYAP1	1
JUND	FTMT	1
AR	CASP2	1
TAL1	FPR2	1
NRG1	HSP90B2P	1
EZH2	IL6	1
STAT3	AKT1	1
STAT3	HIF1A	1
HIF1A	STAT3	1
JUN	CYP2J2	1
FOS	CYP2J2	1
PPARG	CDKN2B	1
ESR1	CYP1B1	1
ESR1	CYP1A1	-1
JUN	GCLM	1
NFE2L2	TNF	1
EGR1	RBP1	1
RARB	RBP1	1
RARB	CYP26A1	1
HSF1	HSPA1A	1
MYB	CTSG	1
SPI1	CTSG	1
AR	ABCC4	1
AR	DHCR24	1
AR	GUCY1A1	1
AR	KLK2	1
KLF2	HBG1	1
KLF8	HBG1	1
HIF1A	SOX9	1
MYB	SP3	1
USF1	SP3	1
GATA6	DAB2	1
ESRRA	TFF1	1
NCOR1	ASCL2	1
NCOR1	KDM4A	1
TBP	EIF4E	1
TP53	CSNK1A1	1
GATA1	KIT	-1
MAFK	H2AC19	1
CEBPB	ATF4	1
ATF4	CEBPB	1
ISL1	GAL	1
RUNX3	CCR7	-1
NKX2-1	CHRNA2	1
NKX2-1	CHRNA7	1
ARID1B	IL2RA	1
RUNX3	ITGAE	1
NR3C1	G6PC1	1
NR1H4	VIPR1	1
MAFB	NUAK1	1
ATF1	TXN	1
NFATC1	OSCAR	1
AR	KRT8	1
AR	NF2	1
GZF1	HOXA10	-1
MEF2A	TNNT2	1
FOS	PCYT2	1
TP53	MAPK3	1
HNF4A	PRKAA2	1
HNF4A	APOA5	1
MBD2	BRCA1	1
SP1	TNFSF11	-1
SP3	TNFSF11	-1
CEBPB	KLF5	1
KLF5	PPARG	1
EGR2	CEBPB	1
CEBPB	EGR2	-1
ZNF267	MMP10	-1
ZNF362	MMP10	1
SP1	KLF6	1
ESR1	SOCS3	1
SOX4	GCG	1
SREBF1	INS	1
MYBL1	NLK	1
GTF2I	CCND2	1
GTF2I	CCND3	1
GTF2I	E2F2	1
SMAD3	CCND2	1
SMAD3	CCND3	1
SMAD3	E2F2	1
GSC	GTF2I	1
GTF2I	GSC	1
GTF2I	TGFB1	1
SMAD2	GSC	1
ESR1	PRKN	1
ESR1	LHB	1
ESR1	UBE2D2	1
CREM	PTH	1
CEBPB	PTGER4	1
CEBPG	PTGER4	1
PPARD	PTGER4	1
VDR	CDH1	1
STAT3	TERT	1
USF2	KRAS	1
TP53	CKAP2	1
POU2F1	GATA2	1
HNF4A	DKK4	1
MYOD1	DKK4	1
POU2F1	SFRP2	1
POU2F2	SFRP2	1
POU2F1	SOX2	1
SOX9	SOX2	1
EGR1	ATF3	1
ATF3	EGR1	1
AR	KDM1A	1
SPI1	TNFRSF11A	1
CEBPG	VIP	1
PPARA	G0S2	1
JUN	IBSP	-1
ESR1	INSR	1
ESR1	WT1	1
WT1	ESR1	1
FOXA1	TFF1	1
CREB1	AR	1
TBP	TAF4B	1
EGR3	GABRA4	1
EGR3	IGBP1	1
NR5A2	ESR1	1
ESR1	NR5A2	1
AHRR	MYC	1
ATF3	CLIP1	1
SPI1	PIP	1
IRF4	TLR4	1
NR3C1	ORM1	1
TP53	TXN	1
BCL3	LCK	1
YY1	PCNA	1
HIF1A	MET	1
FOXO3	FOXO1	1
FOXO1	FOXO3	1
FOXO1	ANGPT2	1
FOXO3	ANGPT2	1
FOXO1	NOS3	-1
FOXO3	NOS3	-1
KLF2	DLK1	1
SMAD9	MSX1	1
KLF5	RARA	1
KLF9	MYH10	1
KLF9	MYH11	1
KLF5	NOS2	1
KLF5	VEGFA	1
KLF5	CCND1	1
EGR1	CXCL8	1
ETS1	CASP1	1
TP63	CASP1	1
TP53	FEN1	1
MNT	CCND2	1
VDR	CCND3	1
GATA1	TIMP1	1
TP53	STAT3	-1
STAT3	TP53	-1
FOXO1	PRKG1	1
CEBPB	DLST	1
PAX1	EYA1	1
SP3	ATP2A3	1
SP3	STAR	1
NR1I3	PKD1	1
GATA3	PRKACA	1
NR5A2	PRKACA	1
SMAD7	MSTN	-1
RXRA	SREBF1	1
TP53	EIF4E	-1
PITX2	CD81	1
PITX2	CD82	1
PITX2	CD9	1
CUX1	CCND2	1
ZBTB38	CALCA	1
ZBTB38	HP	1
EGR3	GADD45B	1
SNAI1	GADD45B	1
PAX6	OLFM3	1
TP53	CDH3	1
NRF1	SNRPN	1
SP1	SNRPN	1
KLF2	IL2	1
POU2F1	CRP	-1
ATF5	HNRNPD	1
ATF5	HNRNPH1	1
ID2	HNRNPH1	1
ID2	TRB	1
FOXM1	CDH1	1
RUNX1	CDH1	1
SP1	CDH1	1
PROX1	SOX2	1
SIX3	SOX2	1
SOX2	SIX3	1
PAX6	SOX2	1
SOX2	PAX6	1
TFAP2A	SOX2	1
MSX2	SOX2	-1
HES1	MAPK1	1
FOXH1	INHBA	1
SP3	FKBP1B	1
SP3	FKBP1A	1
FOS	PIN1	1
SSRP1	ID1	1
FOXO1	BCL2L11	1
NR3C1	SLC10A1	1
JUN	CYP51A1	1
SP3	ACSBG1	1
STAT5B	CISH	1
ID2	COL1A2	-1
ID3	COL1A2	-1
PPARG	CD5L	-1
TLX2	RET	1
ATF2	PABPC4	1
SP1	NGF	1
SP1	SPHK1	1
TP73	CASP1	1
TP73	IFNG	1
DNMT1	CD44	1
RUNX3	CDKN1A	1
TP73	TAT	1
DNMT1	PDGFB	1
HIF1A	PDGFB	1
TRPS1	RUNX2	-1
IRF5	PDLIM7	-1
CTCF	CTAG1A	1
CTCFL	CTAG1A	1
STAT1	PRL	-1
AR	MAK	1
ESR1	SIAH2	1
NCOR1	SIAH2	1
NCOA2	TGFB1I1	1
YY1	FAS	-1
ESR1	PPARA	-1
HAND2	TSPOAP1	1
SOX6	INS	-1
TFCP2	NOS2	1
MAZ	MMP9	1
IRF1	IFNA16	1
IRF1	GABRA6	1
IRF1	IGBP1	1
CREB1	GCH1	1
ATF2	GCH1	1
JUN	GCH1	1
SP3	POU5F1	1
ZNF91	ALDOA	1
ZNF224	ALDOA	-1
SMAD1	WNT3A	1
SP3	APC	1
HEY2	DYM	1
HEY2	MYOCD	1
GATA2	HBA1	1
POU4F2	JUP	1
POU4F2	CDH1	1
POU4F1	JUP	1
FOXA2	ADH1A	1
GATA2	ADH1A	1
FOXO4	INS	1
HIF1A	CAD	1
STAT5B	CCND1	1
ZIC2	CAMK2A	1
ZNF91	CAMK2A	1
HIF1A	EGLN1	1
ELK3	PCYT1A	1
E2F1	DIRAS3	-1
E2F4	DIRAS3	-1
FOXI1	SLC4A9	1
SMAD9	FOXE3	1
ZEB2	FOXE3	1
MYB	BCL2L11	1
RUNX3	ITGA4	1
DDIT3	ASNS	-1
ATF5	ASNS	1
WT1	BAK1	1
RARA	CASP9	1
GCM1	CREBBP	1
NR6A1	FGF4	1
KLF2	MAP2K5	1
RUNX2	MMP9	1
RFXANK	ANKRA2	1
ZNF260	ADRA1D	1
ZNF260	NPPA	1
NR0B2	SCARB1	1
NR1H4	SCARB1	1
SMARCA5	BMP4	1
KLF4	SERPINE1	-1
KMT2A	CDKN1B	1
TP53	MST1	1
YY1	NPM1	-1
RARB	EGFR	1
CREB1	PBK	1
ESR1	LTBP1	1
IRF4	TNFSF10	-1
JDP2	PLXNB2	1
MYC	PLXNB2	1
POU2F1	OLR1	1
NFAT5	DHX9	1
ELF1	NOS2	1
TP53	CASP2	1
LEF1	SNAI2	1
SMAD1	SNAI2	1
PPARG	TG	-1
SP1	LHX3	1
STAT5A	NF1	1
SP1	CEND1	1
E2F1	PNRC2	-1
TP63	IGF1R	1
TP73	IGF1R	1
TP63	INSR	1
TP73	INSR	1
MSC	GOT1	1
GATA1	AHSP	1
POU2F1	AHSP	1
IRF3	LITAF	1
NR3C1	NCOA1	1
NCOA1	NR3C1	1
POU2F1	BCL2	1
POU2F2	BCL2	1
REL	SH3BGRL	1
JUN	HES1	-1
HES1	JUN	1
AR	TGFB1	1
POU1F1	OGN	1
ETS1	PDGFD	1
SP1	PDGFD	1
AHR	EREG	1
VDR	SPP1	1
STAT1	SMARCA4	1
NR1H4	SLC1A5	1
GATA5	CTNND1	1
EOMES	CTNND1	1
TP53	HP	1
JUN	PTN	1
JUND	PTN	1
GATA6	LMCD1	1
HEY2	NPPA	1
HEY1	GATA4	-1
HEY1	GATA6	-1
LRRFIP1	TNF	-1
CEBPA	ADH1B	1
CEBPA	ADH1C	1
CEBPB	ADH1B	1
CEBPB	ADH1C	1
NKX3-1	KLK3	-1
TP73	AFP	1
SP1	RAD9A	1
HNF1A	PKLR	1
SOX4	MECOM	1
SMAD3	TERT	-1
HLF	ABCB1	1
TCF3	ABCB1	1
PBX1	ABCB1	1
NR0B1	EWSR1	1
EWSR1	NR0B1	1
NR0B1	FLI1	1
FLI1	NR0B1	1
HOXA10	NCF2	-1
SPI1	ITGA3	1
SP3	ITGA3	1
GATA1	GSTP1	1
NR1H4	FGF19	1
NR0B2	PPARGC1A	-1
ESRRA	PPARGC1A	1
ESRRG	PPARGC1A	1
AR	PMEPA1	1
NKX3-1	PML	1
MYOD1	NEU1	1
NCOR1	TSHB	1
THRB	TSHB	-1
POU1F1	CREBBP	1
NFKB1	CD3E	1
NFATC2	CD4	1
ESR1	NFATC4	1
NFATC4	ESR1	1
NFATC4	CTSD	1
IRF3	CISH	1
IRF3	IL12A	1
IRF3	IL2RB	1
NCOR2	APP	1
NR1I2	APP	1
NR1I2	NCOR2	1
NCOR2	NR1I2	1
MYF5	RRAD	1
MYOD1	RRAD	1
MTF1	SELENOW	1
MTF1	CSRP1	1
MTF1	SLC39A10	-1
NR4A1	RPS6KA1	1
CEBPB	CAT	1
NFYA	ABCB1	1
USF1	SLC19A1	1
ATF1	MUC2	1
CREB1	MUC2	1
JUN	MUC2	-1
TP53	PRL	-1
ESR1	BRCA1	1
BRCA1	ESR1	1
JUN	BRCA1	1
FOS	BRCA1	1
BRCA1	FOS	1
SP1	CTH	1
TP53	TNFRSF10D	1
TP53	CCR6	1
TBX10	TP53	1
KLF6	KAT2B	1
SNAI1	CLDN1	1
SNAI2	CLDN1	-1
SP1	BMP6	1
ID2	LIPE	1
RELA	SAA1	1
STAT3	SAA1	1
VDR	APOA1	1
VSX2	CES1	1
VSX2	SAG	1
E2F6	STAG3	-1
THRB	TH	1
IRF7	CD80	1
STAT6	SCGB3A1	1
STAT1	SCGB3A1	-1
NFATC2	IFNG	1
CREM	CD247	-1
NR4A1	INSL3	1
PAX6	NEUROG2	1
NEUROG2	PAX6	-1
PAX6	FABP7	1
RUNX1	KLK3	1
RUNX2	KLK3	1
IRF8	IGFBP1	1
VDR	RELB	1
CDX2	FURIN	1
NR3C1	MUC5AC	-1
PPARA	CDKN2A	1
FOSB	CDK5	1
VDR	PTHLH	1
YBX1	YBX3	1
PPARA	NR1I2	1
NFE2L2	IGKV6-21	1
NFE2L2	MGST1	1
E2F1	BCL2L11	1
KLF4	TP53	1
TP53	KLF4	1
ETS2	TNC	1
TP63	MGMT	1
SPI1	ELANE	1
RUNX1	ELANE	1
DNMT3B	PCDH10	1
REST	SYP	-1
NR1H3	ABCD2	-1
GATA1	BST2	1
CREB1	NECTIN2	1
FOS	NECTIN2	1
JUN	NECTIN2	1
NR1H4	SLC51B	1
VDR	BAZ1B	1
HES1	REST	-1
ETS1	C3AR1	1
NCOA1	POLR2F	1
NCOA2	POLR2F	1
THRB	POLR2F	1
PGR	OXTR	1
SP1	OXTR	1
AR	SIN3A	1
NR1H3	ABCG4	1
NR3C1	ABCG4	1
NR3C1	ABCA1	-1
GLI3	IFT88	1
JUN	FABP6	1
HMGA1	IL10	1
EGR1	GAPDH	1
TP63	CDKN1C	-1
CTBP2	CTBP1	1
SP1	KISS1	1
TFAP2A	KISS1	1
TFAP2B	KISS1	1
SP1	IL21R	1
ELK1	TAGLN	-1
ELK1	MYLK	-1
ELK1	MYOCD	-1
NFATC3	DNAJB6	1
NFATC3	TNF	1
MYOD1	GABRB3	1
TCF12	GABRB3	1
RELB	CCND1	1
RELB	MYC	1
SP3	PLAUR	-1
SP1	TPK1	1
ESR1	SYP	1
REST	SCG2	-1
ESR1	GJD2	1
ESR1	BDNF	1
ESR1	GRIA2	1
WT1	NTRK2	1
HNF4A	SCP2	1
JUND	PRKCQ	1
SSRP1	PRKCQ	1
TP53	HSP90B2P	1
TP53	HSPA4	1
SP1	GRP	1
ESRRA	PCK1	-1
ESRRA	CYC1	1
ESRRA	GK	-1
PHF5A	CSF1	1
HIC1	SIRT1	-1
SIRT1	HIC1	1
PPARG	LIPE	1
SP1	LIPE	1
CREB1	INHA	1
CEBPB	DYM	1
NR1H4	PON1	-1
GATA6	KRAS	1
SPI1	FLT3	1
NR3C1	TDO2	1
SMARCA1	TDO2	1
SPI1	IRF4	1
IRF4	SPI1	1
IRF4	TRIM63	1
SPI1	TRIM63	1
SP1	KRT14	-1
SP3	KRT14	1
TBX21	IL2	-1
DNMT1	CDKN1A	1
MSC	PTPRC	1
YBX1	JAK1	1
TP53	HTT	1
HAND1	PHOX2B	1
PHOX2B	HAND1	1
HAND2	HAND1	1
PHOX2A	GATA2	1
PHOX2A	HAND1	1
SP1	LCP1	1
TFAP4	LCP1	1
ESR1	LCP1	1
EPAS1	EPO	1
SSRP1	TNFSF11	1
GLI3	PTHLH	1
SP1	CASP8	1
TAL1	CBFA2T3	1
EGR1	ARC	1
EGR3	ARC	1
GRHL3	HEY1	1
MYC	S100A7	1
SP1	FOSL1	1
ESR1	LMO4	1
LMO4	ESR1	1
LMO4	MTA1	1
MTA1	LMO4	1
ID1	INHBA	1
ID2	INHBA	1
ID3	INHBA	1
SP3	SMARCC1	1
PAX3	SMARCC1	1
PPARA	NPHS1	1
PRDM1	WNT8A	1
STAT5A	JAK3	1
STAT5A	CYP2B6	1
REL	NFKBIA	1
CUX1	ABL1	1
RELA	BIRC3	1
PROX1	FGFR3	1
TBPL1	EDN1	1
PPARA	UGDH	-1
RXRA	UGDH	-1
GATA6	HLA-E	1
NR2C2	IL2	1
STAT3	PNP	1
TP53	OGG1	1
ETS1	EPOR	-1
ETS1	GATA1	1
ETS1	GATA2	1
LEF1	CTLA4	1
ESR1	ETV4	1
MZF1	PRKCA	1
ELK1	PRKCA	1
HNF1B	ACE2	1
HNF1B	DPP4	1
CREB1	SCARB1	1
ZNF699	STMN1	1
MYBL2	E2F1	-1
E2F1	MYBL2	1
ATF5	CCND3	1
POU2F1	GLB1	1
CREB1	STAT4	1
POU2F1	STAT4	1
SP1	STAT4	1
STAT1	TBX21	1
CREB1	CCND2	-1
PPARG	PRODH	1
TP53	PRODH	1
HSF1	XAF1	-1
KLF13	LDLR	-1
NR3C1	FN1	1
JUNB	SRC	1
SP1	SERPINB5	1
AR	SERPINB5	-1
IRF8	NCOA3	1
NCOA3	IRF8	1
IRF8	TAT	1
NCOA3	TAT	1
SREBF1	CYP17A1	1
STAT5B	LEP	1
STAT3	INS	1
KCNIP3	SLC8A3	-1
TLX2	SLC8A3	1
BCL3	CXCL8	1
SMAD7	IFNA1	1
HNF4A	CDX4	1
ERG	HMOX1	1
FLI1	HMOX1	1
VEZF1	PFKFB3	1
VDR	NGF	1
ESRRA	NR0B1	1
NR0B1	ESRRG	-1
ESRRG	NR0B1	1
LMO2	BEX2	1
HOXD13	EPHA7	1
HOXA13	EPHA7	1
RUNX1	POLR2F	1
RUNX1	SKP1	1
ESRRA	PDK4	1
SRF	SERPINE1	-1
FOXM1	CDKN1A	1
FOXM1	CDKN2A	-1
FOXG1	TLE1	1
FOXG1	TLE6	1
GTF2I	CCND1	1
MYF5	FASTK	1
SSRP1	FASTK	1
SSRP1	MYH14	1
MYC	CLIC4	1
NKX3-1	CLIC4	1
MYC	BCL2	1
MYC	BCL2L1	-1
AR	PTGS2	-1
EGR1	IGHE	1
KLF6	SAMHD1	1
KLF6	IRF9	1
MEF2A	SLC6A6	1
MYOD1	SLC6A6	1
SMAD2	COL1A2	1
MYC	LDHA	1
SPI1	ALOX15	1
VDR	POU1F1	1
POU1F1	VDR	1
POU1F1	XPR1	1
DNMT3A	SMARCA4	1
ID1	TNFSF11	1
ID2	TNFSF11	1
ID2	OSCAR	1
TP53	RAD51	1
HNF4A	GCG	1
TP63	KRT14	1
NR2C2	CXCL8	1
E2F1	MCM8	1
NFKB1	CCL2	1
EBF2	TNFRSF11B	1
HNF4A	TNFRSF11B	1
LEF1	TNFRSF11B	1
DBP	ESR1	1
ATF3	GH1	1
NR0B2	TIMP2	1
DLX4	CTBP1	1
CTCF	TERT	-1
RORA	ROS1	1
JUN	TGFB1	1
GLI1	DKK2	1
GLI1	DKK3	1
GLI1	DKK4	1
GLI1	FRZB	1
GLI1	SFRP1	1
HOXD3	GABRB3	1
DNMT1	MCAT	1
SMAD4	HAMP	1
REST	NRP1	-1
TBP	GTF2F1	1
TBP	GTF2F2	1
TBP	HSPA4	1
E2F1	SKP2	1
SPI1	CDKN2A	1
FOXA1	BRCA1	1
FOXA1	CDKN1B	1
CTCF	DLK1	1
CEBPB	COL1A2	1
KAT7	APP	1
KAT5	LEPR	1
MEOX2	RNF10	1
SREBF2	ACOT7	1
HSF2	CLU	1
JUN	BDNF	1
PPARG	MAPK1	1
RUNX1	ADA	1
NFE2L2	VCAM1	-1
NFE2L2	CCL2	-1
NFE2L2	IL1B	1
NFE2L2	MAPK14	1
HMGA1	BAX	1
HMGA1	CDKN1A	1
RBPJ	LFNG	1
TP63	WNT4	1
TP73	WNT4	1
TP53	WNT4	1
MAF	CCN2	1
SP1	TARBP2	1
TFAP2A	TARBP2	1
TFAP4	TARBP2	1
AR	CARM1	1
HNF4A	CARM1	1
HNF4A	CREBBP	1
EGR1	MIP	1
EGR1	TFG	1
NR4A1	PPM1D	1
ESR1	PPM1D	1
NCOA1	PPM1D	1
CEBPB	SPI1	1
POU2F1	SPI1	1
IKZF1	HES1	-1
NFE2L2	PI3	1
PRDM2	MYC	-1
AR	PARK7	1
AR	TH	1
CTBP2	CDH1	-1
NR1H4	SLC51A	1
NR5A2	SLC51A	1
NR5A2	SLC51B	1
NR0B2	SLC51A	-1
NR0B2	SLC51B	-1
SREBF1	HDC	-1
YY1	HDC	-1
SPDEF	CSF1R	1
SPDEF	ERBB2	1
SNAI1	GSK3B	1
NR1H4	EDN1	-1
TP53	DDB1	1
TP53	CPD	1
MYF6	SCN8A	1
DNMT1	PDCD5	1
MYOG	MUSK	1
HR	MUSK	1
EGR1	ALOX5	1
SP1	ALOX5	1
MYC	MAPK14	1
SPI1	CTSS	1
MYB	PSMD4	1
PAX2	WNT4	1
NR1H3	SCD	1
SREBF1	SCD	1
MITF	PIAS3	1
RUNX1	IER3	1
RUNX1	TPO	1
TAL1	CCND1	1
DNMT3A	ASCL1	1
DNMT3A	EHMT2	1
DNMT3B	ASCL1	1
DNMT3B	EHMT2	1
DNMT3B	SUV39H1	1
ASCL1	EZH2	1
EZH2	ASCL1	1
EGR2	IGF1	1
RUNX3	BCL2L11	1
JUN	COL24A1	1
JUN	IL5	1
NCOR1	AR	1
AR	NCOR1	1
NCOR1	NCOR2	1
NCOR2	AR	1
AR	SMARCA1	1
CREB1	ABCA1	1
SP1	ABCC6	1
MYC	LARGE1	1
AR	ADM	1
USF1	ACACB	1
PAX3	RECK	1
HOXA5	KDR	1
SREBF1	GK	1
STAT1	TRIP6	1
CREB1	IFNA4	1
IRF7	IFNA4	1
HOXC13	CRISP3	1
